BLUE,GREEN,RED,NIR,SWIR1,SWIR2,UI,NDBI,DBSI,LST
0.08652000000000001,0.07742000000000002,0.06342,0.12360000000000002,0.09386,0.06398000000000001,-0.31783772257170273,-0.15842744513104634,-0.2258005810147215,31.454916076306727
0.09002000000000002,0.08762,0.06464,0.15782,0.10354000000000002,0.07098000000000002,-0.3795454545454544,-0.2621209194514195,-0.3355807967207667,32.250290672567395
0.08652000000000001,0.07358,0.06604000000000002,0.14352,0.12272000000000002,0.08668000000000001,-0.2469157254561251,-0.08474576271186433,-0.11939592131858728,31.114653743540885
0.0879,0.06874,0.07732,0.12888000000000002,0.13458,0.10350000000000001,-0.10921766072811778,0.021176995095853704,0.07377601647758747,34.08576319459352
0.10652,0.14824,0.13554000000000002,0.16012,0.21356,0.17872000000000002,0.05489316491559439,0.1251170631204345,0.09740570113123904,33.702432153654875
0.06558,0.0494,0.03362000000000001,0.16548000000000004,0.10402,0.049460000000000004,-0.5397785428491673,-0.29542395693135953,-0.3062640963988581,28.070733063423134
0.0751,0.07070000000000001,0.06032000000000001,0.16502000000000003,0.10522000000000001,0.06368000000000001,-0.4431132487975514,-0.28416650826839013,-0.2684056668568901,30.243768945065096
0.09644,0.07746,0.06720000000000001,0.10324,0.11012000000000002,0.09418000000000001,-0.0458920068888663,0.031238648746821755,-0.03734033191289357,33.1350160275378
0.10672000000000001,0.09640000000000001,0.09722,0.11738000000000001,0.10334000000000002,0.08414000000000002,-0.16494640730448584,-0.06793110121927615,-0.05919704936081402,31.9807763918174
0.08450000000000002,0.06602,0.061939999999999995,0.13818000000000003,0.12060000000000001,0.07750000000000001,-0.2813427299703264,-0.07288557213930352,-0.08850544351344397,30.9216782327271
0.09160000000000001,0.08468,0.07980000000000001,0.11052000000000001,0.11952000000000002,0.11096,0.001986635362109427,0.037650602409638585,0.009204683981903411,33.824514753924646
0.07676000000000002,0.06118000000000001,0.04198000000000002,0.2048,0.11352000000000001,0.06112000000000001,-0.5403128760529482,-0.40204369274136714,-0.3601786267572817,29.759221930102942
0.10006000000000001,0.09026,0.07246,0.10842000000000002,0.10964000000000002,0.08686000000000002,-0.11040557148709541,0.005563662896753004,-0.10185736388760507,33.58911552113442
0.10312000000000002,0.09430000000000002,0.09206,0.15342000000000003,0.13436,0.09804000000000002,-0.2202338344070628,-0.07092884787139037,-0.07476465139597105,31.530217652779857
0.07184000000000001,0.05730000000000002,0.04904,0.14578000000000002,0.07874,0.047020000000000006,-0.5122406639004149,-0.4257048514097029,-0.3389602223613346,29.700913684687382
0.09456,0.09116000000000002,0.08550000000000002,0.13792000000000001,0.12598,0.09580000000000002,-0.1802156426493239,-0.04738847436100971,-0.0742679961363597,32.04421367413013
0.07800000000000001,0.06768000000000002,0.05956,0.13978000000000002,0.10026000000000002,0.06824,-0.3439092394962024,-0.19708757231198878,-0.208430156063778,33.063164810794234
0.08400000000000002,0.0758,0.06478,0.22544,0.17432,0.08834,-0.43693033335457965,-0.1466268930702157,-0.15968911037373684,31.16240623415167
0.07692000000000002,0.06720000000000001,0.05336000000000002,0.23084000000000002,0.16516,0.08448,-0.46416338957249775,-0.19883749091789785,-0.20290260363053814,30.526563430103987
0.08596000000000001,0.07724,0.06986,0.1096,0.12634,0.11138,0.0080550276043081,0.06624980212126011,0.019740723299676077,32.918487121916584
0.07650000000000001,0.06006,0.049339999999999995,0.10596,0.07536000000000001,0.04464000000000001,-0.40717131474103574,-0.20302547770700627,-0.2516028405296136,29.96744444376429
0.07816000000000001,0.07140000000000002,0.058240000000000014,0.10066,0.08978,0.06068000000000001,-0.24779967769926853,-0.06059255959010916,-0.15292635316741676,30.725695995637924
0.07056000000000001,0.05954000000000001,0.04352,0.1474,0.09418000000000001,0.048479999999999995,-0.5050030630998571,-0.28254406455723075,-0.31875745905482844,29.111503666590195
0.08130000000000001,0.07076000000000002,0.06810000000000002,0.14244,0.14100000000000001,0.08798,-0.23635101119694474,-0.005106382978723393,-0.021395789099926787,29.66080102387324
0.11292000000000002,0.09206,0.08050000000000002,0.16230000000000003,0.17066,0.15576000000000004,-0.02056215808338046,0.024493144263447727,-0.037724968746676524,33.287553126825316
0.07718,0.06556000000000001,0.05398,0.17882,0.11376,0.06446000000000002,-0.47007563301545535,-0.2859528832630099,-0.2674610767059675,28.08467763240288
0.08912,0.08438000000000001,0.07418,0.26146,0.17830000000000004,0.09458,-0.4687113807437367,-0.23320246775098138,-0.2004334845264556,31.071770223700156
0.08450000000000002,0.07300000000000001,0.06102000000000002,0.15816,0.12036000000000002,0.07684000000000002,-0.34604255319148924,-0.1570289132602192,-0.19826563846900205,29.374312053556682
0.08916000000000002,0.07058,0.07356000000000001,0.09024000000000001,0.11464000000000002,0.09508,0.026116986833585057,0.10642009769713888,0.13604777686410346,34.59430545387626
0.09302000000000002,0.07922000000000001,0.07508000000000001,0.10272,0.0922,0.06952,-0.19275429633070137,-0.05704989154013016,-0.07973511536469215,30.781935256576205
0.09526000000000001,0.08122000000000001,0.07556000000000002,0.08442000000000002,0.08106000000000002,0.07116,-0.08522946394138077,-0.020725388601036277,-0.05636787294985695,33.911010543089944
0.08464000000000002,0.07098000000000002,0.061079999999999995,0.11988000000000001,0.09640000000000001,0.06192,-0.3188118811881188,-0.12178423236514521,-0.17306369058731033,29.17418461628315
0.10140000000000002,0.08438000000000001,0.07390000000000002,0.13866,0.11560000000000001,0.09458,-0.18898988166695252,-0.09974048442906572,-0.1485513060150576,33.48614581657335
0.09966,0.08806,0.07598000000000002,0.11366000000000001,0.12836,0.1109,-0.01229070181688641,0.05726082891866621,-0.012480263822555765,31.75771425172382
0.08832000000000001,0.07332,0.07422000000000001,0.11750000000000002,0.12862,0.10156000000000001,-0.07276545238747378,0.04322811382366658,0.048097836547765005,35.529803760139465
0.06808,0.04978000000000002,0.03294,0.16380000000000003,0.08764000000000002,0.03756000000000001,-0.6269368295589988,-0.4345047923322683,-0.3896360627286036,28.525135033564084
0.08646000000000001,0.06772,0.06810000000000002,0.10722000000000001,0.09464,0.07348000000000002,-0.1867183176535694,-0.06646238377007611,-0.05733045383468571,35.10887758283383
0.06996000000000002,0.06018000000000001,0.04692000000000002,0.15410000000000004,0.11196,0.06266000000000002,-0.42184904964015496,-0.18819221150410878,-0.2323791049752224,30.026966783226715
0.09308000000000002,0.07782,0.07568,0.09944,0.1046,0.08580000000000002,-0.07363420427553435,0.024665391969407258,0.011125686540365415,34.43100047815972
0.08472000000000002,0.07336000000000001,0.06308,0.08864,0.10238,0.07914000000000002,-0.05662176659911777,0.06710294979488182,-0.003337924817691601,35.20815018156783
0.08102000000000001,0.050199999999999995,0.0398,0.05534,0.043899999999999995,0.0368,-0.20121554156718038,-0.13029612756264244,-0.2302882915204999,32.005541546050864
0.11438000000000001,0.13518000000000002,0.10638,0.19824,0.12918000000000002,0.07134000000000001,-0.4707322501669262,-0.26730143985137006,-0.3242523602253843,29.583519578934418
0.1003,0.09,0.08626,0.10944000000000001,0.1126,0.09354000000000001,-0.078332840673958,0.014031971580817034,-0.0068967500167722295,32.50422135841478
0.06368000000000001,0.04928000000000002,0.030480000000000007,0.15752000000000002,0.09114,0.03904000000000002,-0.6027676027676027,-0.3641650208470486,-0.3776389978999174,29.54370094145239
0.06860000000000002,0.06122,0.046619999999999995,0.18918000000000004,0.14408,0.07200000000000001,-0.44865609924190214,-0.1565102720710717,-0.20097567142480005,30.624426847320834
0.09254000000000001,0.0758,0.06402000000000002,0.10694000000000001,0.12366000000000002,0.10104000000000002,-0.028368112318492105,0.06760472262655673,-0.011105018646273668,34.578409659979435
0.09346000000000002,0.08738000000000001,0.07016,0.1277,0.1787,0.17900000000000002,0.1672644277795892,0.1426972579742585,0.05239336608262829,31.529871030636073
0.09340000000000001,0.08928,0.07914000000000002,0.12386000000000003,0.10714000000000001,0.07312000000000002,-0.25758960300538125,-0.07802874743326493,-0.12936796238882894,32.9631602731984
0.09610000000000002,0.07814000000000002,0.07758000000000001,0.10448000000000002,0.12714,0.10608000000000001,0.007598784194528829,0.08911436212049703,0.09094487535007892,32.573695931200405
0.10980000000000001,0.09732000000000002,0.09938000000000002,0.11476,0.13492,0.12192,0.030251816799053574,0.0747109398161874,0.09007930881574515,32.376365559194454
0.08512,0.06758,0.07326000000000002,0.12494000000000002,0.10890000000000002,0.08404,-0.19571250837400714,-0.07364554637281907,-0.026612540973933008,32.96294425556377
0.07188,0.059100000000000014,0.04998,0.16076000000000004,0.10794000000000001,0.07028000000000001,-0.3916204986149585,-0.24467296646284986,-0.23328638601359863,31.483642243379904
0.08766000000000002,0.06818000000000002,0.07414000000000001,0.10038,0.10952,0.08558000000000002,-0.07958700795870068,0.04172753834916001,0.08228401954275807,34.88288799541806
0.07492000000000001,0.06452000000000002,0.052919999999999995,0.13558,0.09144000000000002,0.057980000000000004,-0.4009092787766067,-0.24136045494313196,-0.2659062277411811,31.67588773527517
0.07748000000000002,0.06734000000000001,0.05646000000000001,0.14222,0.11324000000000001,0.07172,-0.3295316443862765,-0.1279583186153303,-0.17746791020313202,31.35539839391552
0.07422000000000001,0.06836,0.055779999999999996,0.19462000000000004,0.14416,0.08616000000000001,-0.3862810741505806,-0.17501387347391797,-0.19780053025642697,31.10123858301434
0.10554000000000002,0.07942000000000002,0.07112000000000002,0.13128,0.12424000000000002,0.09324000000000002,-0.16942811330839117,-0.02833226014166126,-0.07716053144452559,33.04962703443613
0.10926000000000002,0.09228,0.09288000000000002,0.11692000000000002,0.13478,0.10964000000000002,-0.03213276836158195,0.06625612108621452,0.07258987663167694,34.31170086145742
0.07834000000000002,0.06378,0.052059999999999995,0.10700000000000001,0.08554,0.05904000000000001,-0.28884606119007467,-0.12543839139583823,-0.19967695288846896,32.37989878424398
0.07716,0.07744000000000001,0.057499999999999996,0.26270000000000004,0.18090000000000003,0.09034,-0.4882166326761841,-0.22609176340519624,-0.240369481468601,30.64945258888069
0.07846,0.06256,0.04756000000000002,0.12828,0.09158000000000002,0.057719999999999994,-0.3793548387096775,-0.20037126010045847,-0.2707832816390755,33.42229089670264
0.068,0.05398,0.04224,0.17028000000000001,0.11316000000000001,0.06462000000000001,-0.4498084291187739,-0.2523860021208908,-0.24841004342697792,29.59187952381871
0.07096,0.0605,0.04642000000000002,0.18656000000000003,0.12992,0.06976000000000002,-0.45568039950062417,-0.21798029556650253,-0.2369483133501719,31.61460176610521
0.0884,0.06872,0.06106,0.07522000000000001,0.08138000000000001,0.07284000000000002,-0.0160745643657976,0.037847136888670425,-0.019559956800153003,32.70582906999124
0.0716,0.05366000000000001,0.04178000000000001,0.09638000000000002,0.07016,0.049600000000000005,-0.32045485682970276,-0.1868586088939568,-0.2619360229004186,32.48869034962618
0.08566000000000001,0.07586000000000001,0.06256,0.09210000000000002,0.08556,0.07198000000000002,-0.12262311067771815,-0.038218793828892116,-0.13090792576801627,33.056751692803935
0.09712000000000001,0.07578000000000001,0.06446000000000002,0.14042000000000002,0.09316000000000002,0.057719999999999994,-0.4173816493388514,-0.2536496350364963,-0.2678768508901334,31.763266846889408
0.09330000000000002,0.07420000000000002,0.07420000000000002,0.09984000000000001,0.11836000000000002,0.10276000000000002,0.014412635735439317,0.07823589050354852,0.08200866296560722,34.09491043260225
0.06386,0.04818,0.029579999999999995,0.22258000000000003,0.12146000000000001,0.04744000000000001,-0.6486186208429005,-0.41626873044623747,-0.3334134647033969,26.7841012981402
0.08076,0.07994000000000001,0.07048000000000001,0.13496000000000002,0.11426,0.08506,-0.2267975638578312,-0.09058288114825847,-0.1371379026022568,30.965933383824336
0.06964000000000001,0.05438000000000001,0.039599999999999996,0.16984000000000002,0.11174,0.05496000000000001,-0.5110320284697508,-0.25997852156792556,-0.27655617990032527,29.566638648647064
0.09288000000000002,0.07278000000000001,0.06814,0.09708,0.12114000000000003,0.10116,0.020581113801452788,0.0993065874195147,0.07422079591447833,33.899928384116244
0.07854,0.06470000000000001,0.050860000000000016,0.15012,0.10468000000000002,0.0572,-0.44819602546787574,-0.21704241497898344,-0.25784267550685414,30.064795378982936
0.08208000000000001,0.06968000000000002,0.05982000000000001,0.17124000000000003,0.11748,0.06676000000000001,-0.43899159663865545,-0.22880490296220646,-0.22681596012704275,29.53397012472414
0.07596,0.06774,0.05374000000000001,0.12502000000000002,0.10122,0.07134000000000001,-0.2733754328783866,-0.11756569847856162,-0.20059351415813984,30.33213083572957
0.08012,0.06732000000000002,0.054800000000000015,0.14842000000000002,0.10444,0.06068000000000001,-0.4196078431372549,-0.2105515128303333,-0.24456749362740093,32.26699088542067
0.17838,0.19196,0.17694000000000001,0.20818,0.14732,0.11758000000000002,-0.2781188605108054,-0.2065571544936193,-0.21269031602101346,33.824514753924646
0.10176000000000002,0.09354000000000001,0.09374000000000002,0.12856,0.10914000000000001,0.08444000000000002,-0.20713615023474172,-0.08896829759941355,-0.07966655720231483,34.69571496628103
0.07662000000000002,0.0643,0.05088000000000001,0.16518000000000002,0.11114000000000002,0.06832000000000002,-0.4148179871520342,-0.24311678963469496,-0.26203385263226137,29.974384393105602
0.08960000000000001,0.07868,0.07098000000000002,0.14916000000000001,0.10774,0.07598000000000002,-0.32504219596695383,-0.1922220159643587,-0.19925307794153516,32.245048913036264
0.08802000000000001,0.07516,0.07168000000000002,0.11786000000000002,0.11546000000000001,0.09272,-0.11938455693798092,-0.01039320976961724,-0.03222712151470933,31.67922650399156
0.08334,0.07544000000000001,0.05506,0.23078,0.13390000000000002,0.07902,-0.489864428663654,-0.3617625093353248,-0.335490887878637,31.55365520685507
0.09006,0.07204000000000002,0.0653,0.11530000000000001,0.11598,0.08794000000000002,-0.13461916945483168,0.002931539920675919,-0.043156385309496365,35.18530540767391
0.09782000000000002,0.0774,0.07052,0.08574000000000001,0.08700000000000002,0.06810000000000002,-0.11466458658346325,0.00724137931034489,-0.039007605703015945,32.43694727344116
0.0736,0.06290000000000001,0.055900000000000005,0.16604,0.14574,0.0837,-0.3297028910066469,-0.06964457252641686,-0.09921270450588815,30.140083948467648
0.07642000000000002,0.056040000000000006,0.04582,0.08280000000000001,0.065,0.04370000000000002,-0.30909090909090897,-0.136923076923077,-0.21348849030683448,30.295136078898217
0.08918000000000001,0.08698,0.06676000000000001,0.12592,0.16838,0.14898,0.0838850491087668,0.12608385794037297,0.011728088906093392,32.39622052624329
0.08672000000000002,0.07222,0.06704000000000002,0.12680000000000002,0.1033,0.07264000000000001,-0.2715603690332932,-0.11374636979670871,-0.1312216637052013,32.94454956228241
0.08892,0.06984000000000001,0.054300000000000015,0.12886,0.15362,0.10672000000000001,-0.0939808133118261,0.08058846504361412,-0.03215409453032997,33.497319793707426
0.11448,0.10296000000000002,0.10816,0.15830000000000002,0.16604,0.14900000000000002,-0.030263586072242117,0.023307636714044715,0.04632730886883413,32.160743626573456
0.07552,0.055160000000000015,0.03902,0.17380000000000004,0.10046000000000002,0.05098,-0.5464009253492305,-0.36502090384232533,-0.34221145073721393,30.460526342673322
0.09892000000000001,0.11220000000000002,0.09740000000000001,0.19064,0.14404,0.09130000000000002,-0.35234447045470657,-0.16176062204943073,-0.19944653331745346,30.72280823718668
0.10402,0.09168000000000001,0.0844,0.11410000000000001,0.11150000000000002,0.08942,-0.12126572327044029,-0.011659192825112066,-0.052073194891403024,32.23940289175369
0.09842000000000001,0.08436000000000002,0.08800000000000002,0.11996000000000001,0.13182000000000002,0.08900000000000002,-0.1481623277182235,0.044985586405704776,0.06585587217422684,33.924321722614636
0.08030000000000001,0.06226000000000001,0.06436,0.11112000000000002,0.12042,0.08836000000000002,-0.11409665129336273,0.038614848031888284,0.05190180854125942,35.04050036034446
0.09206,0.07324,0.06916,0.13586,0.11214000000000002,0.08368,-0.23767878290972033,-0.10576065632245402,-0.11549486463506412,31.8587244196038
0.09138000000000002,0.07572000000000001,0.06398000000000001,0.13058,0.11546000000000001,0.08834,-0.19294719532249224,-0.06547722154858823,-0.1344439235757429,32.98641801742714
0.13240000000000002,0.11778000000000002,0.13186,0.16376,0.15520000000000003,0.12826,-0.12156701595781103,-0.02757731958762872,0.029170837693831594,31.027163629595155
0.0985,0.09382000000000001,0.09190000000000001,0.12972,0.11982000000000001,0.09044000000000002,-0.1784156976744185,-0.041311967951927854,-0.048952412019534944,31.22662351313723
0.09028,0.07168000000000002,0.08538000000000001,0.10512000000000002,0.12262,0.09802000000000002,-0.03495126513734367,0.07135866905888104,0.1585498518809697,34.05727090680614
0.09174000000000002,0.07666,0.06662000000000001,0.08760000000000001,0.09330000000000002,0.07434000000000002,-0.08188217858466093,0.030546623794212267,-0.03813403469578329,32.73045236592943
0.10814000000000001,0.08306000000000002,0.07978000000000002,0.13596000000000003,0.12228,0.0915,-0.19546293853864427,-0.055937193326791076,-0.0694057521142934,32.89594565099388
0.08266000000000001,0.06918000000000002,0.06934000000000001,0.13194,0.14742000000000002,0.10390000000000002,-0.1188941655359565,0.052503052503052566,0.05020929761438153,30.79114752907136
0.17098,0.14996,0.1496,0.2993,0.1717,0.07784000000000002,-0.5872089940075302,-0.3715783343040187,-0.2658949515161984,29.894740742892417
0.09882000000000002,0.08200000000000002,0.08346,0.10918,0.14372000000000001,0.12124000000000001,0.05233920666608807,0.12016420818257727,0.13992282650483384,32.65433328375101
0.13060000000000002,0.11374000000000001,0.11554,0.13198000000000001,0.13494,0.10794000000000001,-0.10020006668889632,0.010967837557432898,0.018831245394558452,32.75506213411791
0.10848000000000002,0.10394,0.09206,0.11188000000000001,0.12992,0.10866,-0.01460052598168133,0.06942733990147783,0.013906659688427706,31.965021405186377
0.0952,0.08102000000000001,0.08462,0.10666,0.13556,0.10812000000000002,0.006797653412794565,0.10659486574210685,0.13660005069492323,34.59871622507802
0.08826,0.07542000000000001,0.06768000000000002,0.15824000000000002,0.1302,0.08818000000000001,-0.2843113383653924,-0.10768049155145933,-0.13443608537765833,32.05302056490233
0.1066,0.08704,0.0844,0.1066,0.101,0.0917,-0.07513867876954108,-0.027722772277227692,-0.041990842986509486,29.11613789381732
0.08446000000000001,0.07756000000000002,0.06728,0.14528000000000002,0.11330000000000001,0.07718,-0.3061224489795919,-0.14112974404236542,-0.17969753686254458,30.099975439615466
0.08104,0.06902,0.06594,0.10900000000000001,0.09722,0.07028000000000001,-0.21597501115573403,-0.06058424192552979,-0.07650727052520034,31.525713577532596
0.09322,0.08544000000000002,0.09,0.11728000000000002,0.12460000000000002,0.09474000000000002,-0.10631072540326385,0.029373996789727096,0.054831260752670447,33.86665881609501
0.07316,0.053919999999999996,0.04066,0.12126,0.09328,0.057160000000000016,-0.3592646564286514,-0.1499785591766724,-0.23038537549407107,32.37338547521929
0.08558000000000002,0.07076000000000002,0.06632000000000002,0.09390000000000001,0.10354000000000002,0.08910000000000001,-0.0262295081967213,0.046552057175970676,0.015928242097981632,31.531991446933976
0.08062,0.06360000000000002,0.05176,0.10700000000000001,0.08046,0.052559999999999996,-0.34118826773627486,-0.16492667163808108,-0.2309120171122116,32.51886335626276
0.09858,0.08508000000000002,0.08924000000000001,0.1124,0.12526,0.10576000000000002,-0.030436376971030337,0.05133322688807285,0.07616589322693215,33.092460504905496
0.08254,0.07200000000000001,0.06130000000000002,0.1514,0.11086000000000001,0.07440000000000002,-0.3410097431355181,-0.18284322569005948,-0.21108901191284413,33.55462823262994
0.07764000000000001,0.06426000000000001,0.08750000000000002,0.10934000000000002,0.18278000000000003,0.15630000000000002,0.17678060533052248,0.20089725352883248,0.36880730437282117,31.879435987490208
0.09210000000000002,0.09298000000000001,0.09216000000000002,0.18688000000000002,0.16442000000000004,0.10668000000000002,-0.27319798337648177,-0.06830069334630816,-0.06190486373972598,30.399353999793483
0.08134,0.06570000000000001,0.05968000000000001,0.12906,0.10176000000000002,0.06442,-0.334091378953897,-0.13413915094339615,-0.15226062883136787,31.614458156179857
0.069,0.05438000000000001,0.041679999999999995,0.20652,0.11606000000000002,0.060079999999999995,-0.5492873218304577,-0.3897122178183697,-0.30225494009815995,31.963937330226845
0.15234,0.14156000000000002,0.14582,0.1751,0.20492000000000002,0.17232,-0.008001842150710968,0.0727601015030256,0.0916300063546811,33.125932757787204
0.0917,0.08156000000000002,0.08666000000000001,0.12432000000000001,0.13234,0.10298000000000002,-0.09388473383194014,0.03030074051685053,0.05890032272645057,30.788749238834583
0.07064000000000001,0.05796000000000001,0.04400000000000001,0.13870000000000002,0.09622,0.05410000000000001,-0.4387966804979253,-0.22074412803990864,-0.2701845588395569,29.550580910092425
0.07032000000000002,0.05498,0.038120000000000015,0.12830000000000003,0.07626000000000002,0.04126000000000002,-0.5133286152394432,-0.3412011539470233,-0.3797362980478402,31.148823881775332
0.08984,0.0834,0.07254000000000002,0.18190000000000003,0.21798000000000003,0.15136000000000002,-0.0916401608353838,0.08275988622809431,0.016739254733993292,31.26496350713126
0.08272000000000002,0.06518000000000002,0.05406,0.11282,0.09076000000000001,0.05764,-0.3237123078728148,-0.12152930806522694,-0.1880718497944794,33.189224533285156
0.0915,0.07634000000000002,0.07478000000000001,0.12098,0.10312000000000002,0.0779,-0.21661303298471443,-0.08659813809154375,-0.08677781516916,33.10371355901727
0.08262,0.06546000000000002,0.05766000000000002,0.09970000000000001,0.10486000000000001,0.07736000000000001,-0.12617191912346096,0.024604234217051296,-0.035828846230535144,34.4172118337601
0.08036000000000001,0.06088000000000002,0.04718,0.11766000000000001,0.07806000000000002,0.047640000000000016,-0.4235934664246823,-0.2536510376633358,-0.30391562810976325,29.544615157209257
0.08182,0.07520000000000002,0.06352000000000002,0.17140000000000002,0.12866000000000002,0.0794,-0.36682615629984056,-0.16609668894761384,-0.19698136872710503,31.33876147430848
0.07106000000000001,0.05742,0.04312000000000002,0.13814,0.09142,0.05227999999999999,-0.45089801491439985,-0.25552395537081607,-0.2957861365378003,31.19412212360794
0.06516,0.0499,0.03582000000000002,0.12314,0.09360000000000002,0.04952000000000001,-0.4263871191937912,-0.15779914529914518,-0.24479096706992642,30.058965212033602
0.09468000000000001,0.07888,0.07034000000000001,0.11116000000000001,0.09956000000000001,0.07948000000000002,-0.16617708770457396,-0.05825632784250702,-0.1090102838002819,32.71950824476657
0.07818,0.0597,0.04964000000000002,0.1323,0.10548000000000002,0.07156000000000001,-0.2979495732365348,-0.12713310580204767,-0.17717340424414713,34.71272815780489
0.09064,0.0736,0.06538000000000002,0.15970000000000004,0.1333,0.08078000000000002,-0.3281769793745842,-0.0990247561890474,-0.13050581317395077,31.69673030009919
0.07756000000000002,0.06242,0.06584000000000001,0.11498,0.10740000000000002,0.08214000000000002,-0.16659902597402587,-0.035288640595903045,-0.006893288743589854,33.60212937284186
0.08214000000000002,0.07152,0.06696000000000002,0.14090000000000003,0.13314,0.10412000000000002,-0.15011019508611542,-0.029142256271593874,-0.05463547039912492,31.228167102133096
0.07722000000000001,0.05374000000000001,0.04078000000000001,0.153,0.11964000000000002,0.06338000000000002,-0.41417875958961076,-0.13941825476429273,-0.19902035552778724,29.21508933041428
0.07504,0.05622000000000002,0.04189999999999999,0.2125,0.10754000000000002,0.05102000000000001,-0.6127808136004858,-0.48800446345545817,-0.3572120421663243,29.928638473824694
